"University of California Statewide Integrated Pest Management Program"
"How to Manage Pests: California Weather Data"
"Retrieve data in comma delimited data file format"
" "
"Weather database request:  "
" "
"Time Period: January 1, 1981 to November 23, 2021, retrieved on November 24, 2021"
" (14937 days)"
" "
"To save this text, you can:"
"Select SAVE AS and TEXT from the top menu of your browser, or"
"copy and paste the data to a new document in a word processor"
"and save it as text."
" "
"Note: Only 78% of requested data were available from station DAVIS.T.    See Retrieval Table."
" "
"                     Retrieval Table"
"                     Stations used to fill in missing data"
" "
"                     Data Values  Data Values  Data Values  Data Values  Data Values"
"                        from         from         from         from        Missing"
"Variable             Station      Backup 1     Backup 2     Averages"
"Precipitation        13802           42          928          165            0        "
"                     DAVIS.T      DAVIS.C      DAVIS.A      DAVIS.C      "
"Air Temps, max/min   13584          112         1080          161            0        "
"                     DAVIS.T      DAVIS.C      DAVIS.A      DAVIS.C      "
"Air Temps, observed  12631            0            0            0         2306        "
"                     DAVIS.T      none         none         none         "
"Soil Temps, max/min  13225           88            0         1624            0        "
"                     DAVIS.T      DAVIS.C      none         DAVIS.C      "
"Solar Radiation       1298        12773          148          718            0        "
"                     DAVIS.T      DAVIS.A      ZAMORA.A     DAVIS.A      "
"Wind Speed & Dir     13119            0            0            0         1818        "
"                     DAVIS.T      none         none         none         "
"Weather Condition    13428            0            0            0         1509        "
"                     DAVIS.T      none         none         none         "
"Pan Evaporation      13305            0            0         1632            0        "
"                     DAVIS.T      none         none         DAVIS.C      "
"Bulb Temps            9795            0            0            0         5142        "
"                     DAVIS.T      none         none         none         "
" "
"Variable   Description                   Units"
"   1       Database name                 "
"   2       Date: year,month,day          yyyymmdd"
"   3       Observation time              hhmm"
"   4       Precipitation, amount         Inches"
"   5       Precipitation, type           (coded)"
"   6       Air temperature, maximum      Fahrenheit"
"   7       Air temperature, minimum      Fahrenheit"
"   8       Air temperature, observed     Fahrenheit"
"   9       Weather conditions            (coded)"
"  10       Wind, direction               N,NE,E,SE,S,SW,W,NW, 0=calm"
"  11       Wind, speed                   Miles per hour"
"  12       Bulb temperature, wet         Fahrenheit"
"  13       Bulb temperature, dry         Fahrenheit"
"  14       Soil temperature, maximum     Fahrenheit"
"  15       Soil temperature, minimum     Fahrenheit"
"  16       Pan evaporation               Inches"
"  17       Solar radiation               Langleys"
"  18       Reference evapotranspiration  Inches"
"  19       Relative humidity, minimum    Percent"
"  20       Relative humidity, maximum    Percent"
" "
"Station","Date","Time","Precip","type","Air max","min","obs","Wx","Wind dir","speed","Bulb wet","dry","Soil max","min","Evap","Solar","ETo","RH max","min"
DAVIS.T,19870907,704,0.00,,83,48,54,HZ,N,4,52.0,54.0,83,78,0.29,488,,,,
DAVIS.T,19870908,754,0.00,,92,50,66,HZ,N,5,60.0,66.0,85,78,0.20,542,,,,
DAVIS.T,19870909,703,0.00,,86,60,66,HZ,0,0,59.0,66.0,85,79,0.28,518,,,,
DAVIS.T,19870910,802,0.00,,85,49,59,HZ,N,7,55.0,59.0,83,81,0.42,552,,,,
DAVIS.T,19870911,712,0.00,,83,47,54,C,W,2,51.0,54.0,82,78,0.32,520,,,,
DAVIS.T,19870912,810,0.00,,80,47,58,HZ,NE,6,56.0,58.0,81,77,0.30,512,,,,
DAVIS.T,19870913,830,0.00,,72,51,65,HZ,SW,10,60.0,65.0,79,76,0.28,467,,,,
DAVIS.T,19870914,758,0.00,,79,49,57,HZ,N,4,55.0,57.0,80,75,0.26,509,,,,
DAVIS.T,19870915,755,0.00,,85,49,63,HZ,NE,4,58.0,63.0,81,74,0.22,487,,,,
DAVIS.T,19870916,755,0.00,,89,57,70,C,N,19,55.0,70.0,82,76,0.32,491,,,,
DAVIS.T,19870917,731,0.00,,92,47,59,C,N,3,51.0,59.0,82,76,0.43,522,,,,
DAVIS.T,19870918,853,0.00,,90,45,65,C,N,2,57.0,65.0,82,76,0.35,515,,,,
DAVIS.T,19870919,845,0.00,,92,43,65,HZ,NE,4,58.0,65.0,81,76,0.30,496,,,,
DAVIS.T,19870920,810,0.00,,97,47,66,C,NE,2,57.0,66.0,82,75,0.38,527,,,,
DAVIS.T,19870921,752,0.00,,101,52,68,HZ,SE,3,58.0,68.0,83,75,0.32,533,,,,
DAVIS.T,19870922,756,0.00,,93,49,61,HZ,N,4,55.0,61.0,82,77,0.52,469,,,,
DAVIS.T,19870923,835,0.00,,85,50,60,HZ,N,1,55.0,60.0,80,77,0.29,456,,,,
DAVIS.T,19870924,834,0.00,,86,47,62,PC,SW,3,57.0,62.0,80,75,0.24,434,,,,
DAVIS.T,19870925,829,0.00,,83,50,61,C,N,9,57.0,61.0,80,75,0.25,493,,,,
DAVIS.T,19870926,845,0.00,,91,50,73,HZ,NE,12,61.0,73.0,79,75,0.24,487,,,,
DAVIS.T,19870927,845,0.00,,93,49,71,C,NE,8,58.0,71.0,80,74,0.43,500,,,,
DAVIS.T,19870928,829,0.00,,95,50,71,C,E,5,56.0,71.0,80,74,0.31,487,,,,
DAVIS.T,19870929,847,0.00,,99,54,76,C,N,8,58.0,76.0,82,75,0.30,468,,,,
DAVIS.T,19870930,759,0.00,,100,54,69,C,NE,1,58.0,69.0,83,76,0.34,464,,,,
DAVIS.T,19871001,848,0.00,,94,52,71,C,SE,1,61.0,71.0,82,77,0.32,453,,,,
DAVIS.T,19871002,745,0.00,,95,50,64,PC,NE,6,56.0,64.0,82,77,0.27,445,,,,
DAVIS.T,19871003,845,0.00,,100,55,77,C,NE,4,63.0,77.0,83,78,0.29,456,,,,
DAVIS.T,19871004,720,0.00,,98,58,63,PC,0,0,54.0,63.0,83,77,0.27,452,,,,
DAVIS.T,19871005,732,0.00,,98,57,68,C,NE,4,55.0,68.0,82,78,0.35,455,,,,
DAVIS.T,19871006,731,0.00,,99,52,67,C,NE,4,53.0,67.0,82,78,0.31,435,,,,
DAVIS.T,19871007,738,0.00,,86,58,65,C,S,6,58.0,65.0,81,78,0.37,434,,,,
DAVIS.T,19871008,725,0.00,,81,49,55,PC,N,3,52.0,55.0,79,76,0.27,415,,,,
DAVIS.T,19871009,734,0.00,,79,50,57,C,NW,4,54.0,57.0,77,75,0.25,417,,,,
DAVIS.T,19871010,845,0.00,,77,49,59,CY,NE,4,55.0,59.0,77,74,0.25,335,,,,
DAVIS.T,19871011,845,0.00,,84,49,68,HZ,NE,3,59.0,68.0,77,72,0.15,369,,,,
DAVIS.T,19871012,800,0.00,,81,48,54,PC,0,0,52.0,54.0,77,72,0.19,399,,,,
DAVIS.T,19871013,701,0.00,,79,47,50,HZ,N,5,49.0,51.0,76,72,0.20,376,,,,
DAVIS.T,19871014,730,0.00,,80,42,50,F,N,4,49.0,51.0,76,72,0.18,384,,,,
DAVIS.T,19871015,830,0.00,,81,44,60,HZ,NE,8,55.0,60.0,75,71,0.17,383,,,,
DAVIS.T,19871016,852,0.00,,82,42,58,HZ,N,7,52.0,58.0,74,70,0.17,379,,,,
DAVIS.T,19871017,845,0.00,,86,45,68,PC,NE,11,55.0,68.0,74,70,0.14,395,,,,
DAVIS.T,19871018,847,0.00,,87,44,63,C,N,3,51.0,63.0,74,70,0.32,396,,,,
DAVIS.T,19871019,723,0.00,,84,43,50,C,E,2,43.0,50.0,73,70,0.18,388,,,,
DAVIS.T,19871020,737,0.00,,75,39,,PC,N,2,44.0,47.0,72,70,0.18,296,,,,
DAVIS.T,19871021,725,0.00,,76,46,52,PC,NE,2,51.0,53.0,72,69,0.13,283,,,,
DAVIS.T,19871022,847,0.02,W,66,51,59,CY,N,5,57.0,60.0,70,69,0.12,123,,,,
DAVIS.T,19871023,850,0.34,W,67,55,60,CY,NW,2,60.0,61.0,69,68,0.06,147,,,,
DAVIS.T,19871024,810,0.06,R,74,55,61,PC,NE,4,60.0,61.0,69,67,0.03,329,,,,
DAVIS.T,19871025,745,0.00,,80,47,55,C,NE,3,54.0,55.0,69,66,0.13,309,,,,
DAVIS.T,19871026,944,0.00,,81,48,67,PC,NE,8,61.0,67.0,69,65,0.15,297,,,,
DAVIS.T,19871027,821,0.00,,77,54,63,PC,NE,6,57.0,63.0,69,66,0.14,137,,,,
DAVIS.T,19871028,811,0.29,R,71,59,63,F,SW,2,63.0,63.0,69,67,0.10,198,,,,
DAVIS.T,19871029,736,0.01,W,71,56,59,PC,S,6,59.0,60.0,69,66,0.06,249,,,,
DAVIS.T,19871030,755,0.00,,70,47,56,PC,S,2,55.0,56.0,68,65,0.14,309,,,,
DAVIS.T,19871031,846,0.00,,71,47,58,PC,NE,5,56.0,58.0,66,65,0.09,255,,,,
DAVIS.T,19871101,815,0.00,,68,46,58,PC,S,5,55.0,58.0,64,63,0.11,188,,,,
DAVIS.T,19871102,755,0.00,,63,43,49,PC,N,4,48.0,49.0,64,61,0.09,240,,,,
DAVIS.T,19871103,802,0.00,,67,39,48,C,S,2,45.0,48.0,64,61,0.07,301,,,,
DAVIS.T,19871104,832,0.00,,69,39,49,PC,S,4,47.0,49.0,63,60,0.10,249,,,,
DAVIS.T,19871105,755,0.00,,63,46,52,CY,E,3,51.0,52.0,62,60,0.07,134,,,,
DAVIS.T,19871106,821,0.00,,65,49,57,PC,SW,7,55.0,57.0,63,60,0.05,139,,,,
DAVIS.T,19871107,845,0.00,,70,44,55,PC,NE,3,52.0,55.0,63,60,0.09,302,,,,
DAVIS.T,19871108,840,0.00,,69,39,53,C,NE,4,50.0,53.0,63,60,0.11,274,,,,
DAVIS.T,19871109,804,0.21,R,64,47,53,CY,N,6,53.0,53.0,62,59,0.07,229,,,,
DAVIS.T,19871110,807,0.00,,66,39,47,PC,N,1,46.0,47.0,60,59,0.10,230,,,,
DAVIS.T,19871111,827,0.00,,71,39,49,C,NE,4,46.0,49.0,60,57,0.06,304,,,,
DAVIS.T,19871112,737,0.00,,65,40,45,F+,0,0,45.0,45.0,60,57,0.07,169,,,,
DAVIS.T,19871113,714,0.15,R,65,43,56,R,S,16,55.0,56.0,60,57,0.07,106,,,,
DAVIS.T,19871114,850,0.15,R,62,41,54,PC,N,5,49.0,54.0,58,57,0.04,266,,,,
DAVIS.T,19871115,805,0.00,,62,35,44,C,NE,3,40.0,44.0,57,54,0.18,254,,,,
DAVIS.T,19871116,741,0.00,,63,40,45,PC,N,5,42.0,45.0,58,54,0.11,230,,,,
DAVIS.T,19871117,806,0.38,W,53,43,51,W,NE,8,50.0,51.0,57,56,0.10,21,,,,
DAVIS.T,19871118,703,0.75,R,62,48,53,PC,N,6,53.0,53.0,58,56,0.03,267,,,,
DAVIS.T,19871119,751,0.00,,65,44,46,F+,N,2,46.0,46.0,58,56,0.06,217,,,,
DAVIS.T,19871120,835,0.00,,53,43,49,CY,S,5,49.0,49.0,56,55,0.04,28,,,,
DAVIS.T,19871121,850,0.44,R,58,42,51,PC,NE,8,50.0,51.0,56,54,0.02,188,,,,
DAVIS.T,19871122,850,0.00,,60,34,44,PC,NE,5,43.0,44.0,54,52,0.02,265,,,,
DAVIS.T,19871123,805,0.02,DZ,60,35,38,F+,N,1,37.0,38.0,54,52,0.08,226,,,,
DAVIS.T,19871124,812,0.01,DZ,61,35,42,PC,0,0,41.0,42.0,54,52,0.06,207,,,,
DAVIS.T,19871125,815,0.00,,58,42,46,C,NE,25,45.0,46.0,53,52,0.09,275,,,,
DAVIS.T,19871126,845,0.00,,58,34,44,C,NE,6,39.0,44.0,53,51,0.31,274,,,,
DAVIS.T,19871127,850,0.00,,59,30,41,PC,NE,3,39.0,41.0,53,50,0.07,240,,,,
DAVIS.T,19871128,845,0.00,,61,35,45,C,NE,5,43.0,45.0,53,51,0.04,257,,,,
DAVIS.T,19871129,850,0.00,,54,33,40,F+,NE,4,40.0,40.0,51,50,0.05,189,,,,
DAVIS.T,19871130,752,0.10,R,50,37,46,R,E,9,45.0,46.0,52,49,0.08,42,,,,
DAVIS.T,19871201,741,0.45,R,58,43,49,R,S,9,49.0,50.0,53,51,0.07,67,,,,
DAVIS.T,19871202,750,0.01,DZ,61,47,53,CY,S,11,52.0,54.0,54,52,0.02,47,,,,
DAVIS.T,19871203,745,0.00,,61,48,51,PC,S,6,51.0,52.0,57,53,0.01,236,,,,
DAVIS.T,19871204,736,0.00,,54,47,50,CY,S,6,50.0,51.0,55,54,0.07,42,,,,
DAVIS.T,19871205,825,0.61,R,55,45,51,CY,S,8,50.0,51.0,54,54,0.03,46,,,,
DAVIS.T,19871206,815,0.42,R,60,48,53,CY,S,22,52.0,53.0,54,53,0.09,98,,,,
DAVIS.T,19871207,1054,0.21,R,57,40,52,C,W,8,51.0,52.0,54,51,0.03,216,,,,
DAVIS.T,19871208,754,0.45,R,51,43,46,R,S,12,46.0,47.0,52,52,0.11,73,,,,
DAVIS.T,19871209,745,0.02,R,58,43,50,CY,S,10,50.0,51.0,53,52,0.02,48,,,,
DAVIS.T,19871210,742,0.04,W,65,48,56,CY,S,12,56.0,57.0,56,52,0.02,94,,,,
DAVIS.T,19871211,812,0.00,,55,44,46,C,N,27,41.0,47.0,53,53,0.04,256,,,,
DAVIS.T,19871212,845,0.00,,52,41,45,C,NE,28,39.0,45.0,51,50,0.41,254,,,,
DAVIS.T,19871213,850,0.00,,50,34,41,C,NE,20,35.0,41.0,48,48,0.38,254,,,,
DAVIS.T,19871214,844,0.00,,46,33,36,PC,S,4,33.0,37.0,47,46,0.25,176,,,,
DAVIS.T,19871215,744,0.00,,50,33,35,CY,E,2,34.0,36.0,46,46,0.05,53,,,,
DAVIS.T,19871216,848,0.27,R,44,33,40,R,E,12,40.0,41.0,46,46,0.02,27,,,,
DAVIS.T,19871217,835,0.85,R,56,36,43,C,N,5,41.0,44.0,48,46,0.07,236,,,,
DAVIS.T,19871218,850,0.00,,49,29,34,F,0,0,34.0,34.0,47,45,0.08,147,,,,
DAVIS.T,19871219,846,0.00,,56,32,44,C,E,8,42.0,44.0,48,44,0.01,243,,,,
DAVIS.T,19871220,856,0.00,,47,29,36,F,NE,3,35.0,36.0,46,45,0.11,162,,,,
DAVIS.T,19871221,852,0.00,,50,33,46,CY,NE,7,45.0,46.0,47,45,0.02,70,,,,
DAVIS.T,19871222,855,0.10,R,54,43,47,PC,0,0,46.0,47.0,49,46,0.01,181,,,,
DAVIS.T,19871223,806,0.07,R,49,33,37,C,N,7,34.0,37.0,47,46,0.13,247,,,,
DAVIS.T,19871224,853,0.00,,47,31,37,C,NE,14,32.0,37.0,44,44,0.17,249,,,,
DAVIS.T,19871225,815,0.00,,55,32,41,C,N,16,35.0,41.0,44,42,0.17,251,,,,
DAVIS.T,19871226,850,0.00,,49,23,33,HZ,N,3,32.0,33.0,43,42,0.15,227,,,,
DAVIS.T,19871227,815,0.00,,43,26,36,CY,NE,5,34.0,36.0,43,42,0.05,62,,,,
DAVIS.T,19871228,815,0.74,R,50,33,39,CY,NE,4,38.0,39.0,44,41,0.07,89,,,,
DAVIS.T,19871229,820,0.20,R,47,31,37,F+,N,1,36.0,37.0,45,42,0.01,120,,,,
DAVIS.T,19871230,835,0.00,,45,32,39,F,S,3,39.0,39.0,45,42,0.01,105,,,,
DAVIS.T,19871231,855,0.00,,47,27,34,HZ,NE,3,33.0,34.0,43,42,0.01,249,,,,
DAVIS.T,19880101,850,0.00,,41,26,33,CY,NE,3,32.0,33.0,41,40,0.02,110,,,,
DAVIS.T,19880102,855,0.00,,45,33,40,F,N,2,39.0,40.0,43,40,0.01,79,,,,
DAVIS.T,19880103,825,0.48,R,45,37,41,R,NE,4,40.0,41.0,44,41,0.06,28,,,,
DAVIS.T,19880104,852,1.02,R,47,39,45,R,SW,3,44.0,45.0,45,43,0.03,34,,,,
DAVIS.T,19880105,850,0.47,R,56,40,46,CY,W,2,45.0,46.0,47,44,0.01,152,,,,
DAVIS.T,19880106,803,0.01,DZ,52,33,43,F+,N,2,43.0,43.0,48,45,0.03,117,,,,
DAVIS.T,19880107,819,0.01,DZ,47,34,42,F+,W,6,42.0,43.0,46,45,0.04,47,,,,
DAVIS.T,19880108,856,0.05,DZ,51,40,45,F+,S,5,45.0,45.0,46,45,0.01,69,,,,
DAVIS.T,19880109,850,0.02,R,54,42,48,F,S,6,47.0,48.0,49,45,0.02,77,,,,
DAVIS.T,19880110,850,0.00,,52,45,49,F,S,4,49.0,49.0,50,46,0.02,45,,,,
DAVIS.T,19880111,833,0.03,R,54,45,46,C,N,7,40.0,46.0,49,48,0.03,264,,,,
DAVIS.T,19880112,838,0.00,,52,30,35,C,N,1,34.0,36.0,47,45,0.09,241,,,,
DAVIS.T,19880113,851,0.00,,55,34,42,C,W,2,40.0,42.0,48,45,0.05,209,,,,
DAVIS.T,19880114,802,0.00,,53,36,41,F,N,2,40.0,41.0,49,45,0.05,155,,,,
DAVIS.T,19880115,810,0.25,R,55,37,45,PC,W,5,45.0,45.0,49,47,0.04,156,,,,
DAVIS.T,19880116,850,0.78,R,57,43,47,R,SW,7,46.0,47.0,50,47,0.17,186,,,,
DAVIS.T,19880117,850,0.92,R,48,39,44,R,NE,14,43.0,44.0,48,47,0.21,59,,,,
DAVIS.T,19880118,855,0.19,R,54,32,45,PC,NW,3,39.0,45.0,47,45,0.15,262,,,,
DAVIS.T,19880119,857,0.00,,54,35,44,C,N,16,39.0,44.0,46,44,0.08,285,,,,
DAVIS.T,19880120,855,0.00,,56,30,38,C,N,8,37.0,38.0,47,44,0.16,264,,,,
DAVIS.T,19880121,831,0.00,,64,32,44,C,N,14,41.0,45.0,47,44,0.04,271,,,,
DAVIS.T,19880122,840,0.00,,58,31,41,F,S,5,40.0,42.0,48,44,0.23,262,,,,
DAVIS.T,19880123,850,0.00,,61,33,42,HZ,NE,4,41.0,42.0,48,45,0.05,215,,,,
DAVIS.T,19880124,851,0.00,,64,32,44,HZ,NE,2,42.0,44.0,49,45,0.14,292,,,,
DAVIS.T,19880125,838,0.00,,63,34,43,HZ,NE,7,43.0,44.0,49,46,0.07,281,,,,
DAVIS.T,19880126,830,0.00,,59,35,41,CY,NE,4,40.0,41.0,49,46,0.08,212,,,,
DAVIS.T,19880127,805,0.00,,64,35,40,PC,0,0,39.0,41.0,50,46,0.06,233,,,,
DAVIS.T,19880128,843,0.00,,60,38,47,F+,S,6,47.0,47.0,50,47,0.03,149,,,,
DAVIS.T,19880129,755,0.42,R,55,45,48,PC,SW,5,48.0,49.0,50,48,0.03,99,,,,
DAVIS.T,19880130,850,0.11,R,53,33,44,F+,NE,4,43.0,44.0,49,48,0.00,160,,,,
DAVIS.T,19880131,855,0.00,,56,27,38,HZ,S,3,37.0,38.0,49,46,0.03,280,,,,
DAVIS.T,19880201,800,0.02,R,50,29,32,F,N,3,32.0,32.0,47,46,0.07,188,,,,
DAVIS.T,19880202,813,0.00,,54,30,38,C,N,10,35.0,38.0,47,44,0.00,319,,,,
DAVIS.T,19880203,839,0.00,,56,30,40,C,NE,1,35.0,40.0,47,44,0.13,336,,,,
DAVIS.T,19880204,857,0.00,,60,29,38,C,NE,4,35.0,38.0,47,44,0.08,342,,,,
DAVIS.T,19880205,853,0.00,,61,26,37,C,N,3,36.0,37.0,47,43,0.09,326,,,,
DAVIS.T,19880206,858,0.00,,59,30,42,HZ,NE,5,40.0,42.0,47,43,0.06,324,,,,
DAVIS.T,19880207,810,0.00,,63,29,37,HZ,0,0,35.0,37.0,49,44,0.08,332,,,,
DAVIS.T,19880208,834,0.00,,68,33,42,C,NE,2,41.0,43.0,51,45,0.07,336,,,,
DAVIS.T,19880209,855,0.00,,68,33,45,HZ,N,1,45.0,46.0,53,46,0.08,331,,,,
DAVIS.T,19880210,846,0.00,,70,44,59,C,NE,23,52.0,59.0,55,48,0.12,348,,,,
DAVIS.T,19880211,709,0.00,,72,44,47,C,NE,5,44.0,47.0,55,52,0.37,359,,,,
DAVIS.T,19880212,754,0.00,,71,34,39,F,NE,2,39.0,40.0,55,52,0.11,324,,,,
DAVIS.T,19880213,850,0.00,,65,34,50,HZ,NE,8,47.0,50.0,55,52,0.08,358,,,,
DAVIS.T,19880214,815,0.00,,70,38,47,C,NE,3,42.0,47.0,56,51,0.31,364,,,,
DAVIS.T,19880215,846,0.00,,67,34,49,PC,N,6,47.0,49.0,55,52,0.11,343,,,,
DAVIS.T,19880216,722,0.00,,63,42,50,C,NE,18,41.0,50.0,56,52,0.21,388,,,,
DAVIS.T,19880217,855,0.00,,70,44,53,C,NE,14,43.0,54.0,55,53,0.46,388,,,,
DAVIS.T,19880218,1049,0.00,,63,37,57,C,N,27,46.0,57.0,55,53,0.23,396,,,,
DAVIS.T,19880219,758,0.00,,72,48,52,C,N,15,43.0,52.0,56,53,0.41,394,,,,
DAVIS.T,19880220,850,0.00,,70,31,49,C,0,0,44.0,49.0,56,52,0.25,384,,,,
DAVIS.T,19880221,850,0.00,,69,32,47,HZ,NE,5,44.0,47.0,56,52,0.10,340,,,,
DAVIS.T,19880222,847,0.00,,70,31,47,HZ,NE,3,44.0,47.0,56,52,0.10,399,,,,
DAVIS.T,19880223,855,0.00,,69,35,42,F+,NE,3,42.0,42.0,57,52,0.12,343,,,,
DAVIS.T,19880224,851,0.00,,71,35,48,HZ,NW,10,47.0,48.0,58,53,0.07,383,,,,
DAVIS.T,19880225,838,0.00,,70,35,50,HZ,NW,10,47.0,50.0,58,53,0.11,331,,,,
DAVIS.T,19880226,911,0.00,,74,43,59,PC,E,6,53.0,59.0,59,54,0.10,336,,,,
DAVIS.T,19880227,850,0.00,,69,50,56,CY,NE,3,54.0,56.0,59,55,0.10,173,,,,
DAVIS.T,19880228,850,0.51,R,69,47,57,PC,SE,3,55.0,57.0,61,57,0.17,410,,,,
DAVIS.T,19880229,842,0.23,R,60,48,53,CY,E,5,53.0,53.0,59,57,0.13,134,,,,
DAVIS.T,19880301,857,0.17,R,59,49,52,PC,W,8,52.0,52.0,58,57,0.02,308,,,,
DAVIS.T,19880302,747,0.00,,67,37,50,PC,NE,6,46.0,50.0,59,54,0.12,438,,,,
DAVIS.T,19880303,858,0.00,,66,38,50,HZ,E,2,47.0,50.0,59,54,0.13,363,,,,
DAVIS.T,19880304,828,0.00,,67,40,48,F+,NE,1,48.0,48.0,59,55,0.06,370,,,,
DAVIS.T,19880305,855,0.00,,67,42,49,F+,NE,2,49.0,49.0,60,55,0.09,333,,,,
DAVIS.T,19880306,900,0.00,,65,42,54,PC,N,3,51.0,54.0,60,56,0.11,421,,,,
DAVIS.T,19880307,902,0.00,,69,42,56,C,NE,21,48.0,56.0,60,56,0.17,475,,,,
DAVIS.T,19880308,843,0.00,,72,37,51,C,NE,4,49.0,51.0,62,56,0.21,449,,,,
DAVIS.T,19880309,840,0.00,R,62,40,52,C,N,4,45.0,52.0,61,56,0.17,487,,,,
DAVIS.T,19880310,840,0.00,,60,40,48,C,NE,17,40.0,48.0,58,56,0.30,495,,,,
DAVIS.T,19880311,801,0.00,,61,38,46,C,N,15,39.0,46.0,58,55,0.37,504,,,,
DAVIS.T,19880312,900,0.00,,66,36,54,C,N,9,45.0,54.0,59,54,0.35,510,,,,
DAVIS.T,19880313,855,0.00,,68,30,49,C,S,4,44.0,49.0,60,54,0.21,509,,,,
DAVIS.T,19880314,841,0.00,,70,33,52,C,N,9,46.0,52.0,60,54,0.18,502,,,,
DAVIS.T,19880315,840,0.00,,68,34,50,HZ,NE,14,46.0,50.0,61,56,0.19,510,,,,
DAVIS.T,19880316,858,0.00,,71,35,55,C,E,11,45.0,55.0,61,56,0.29,523,,,,
DAVIS.T,19880317,842,0.00,,75,34,52,C,E,4,47.0,52.0,63,56,0.21,520,,,,
DAVIS.T,19880318,835,0.00,,76,38,55,C,N,4,54.0,55.0,64,57,0.18,508,,,,
DAVIS.T,19880319,855,0.00,,78,38,60,C,NE,4,54.0,60.0,65,58,0.19,503,,,,
DAVIS.T,19880320,855,0.00,,78,39,59,C,NE,5,54.0,59.0,66,59,0.18,526,,,,
DAVIS.T,19880321,814,0.03,,75,45,55,PC,W,5,53.0,55.0,67,60,0.26,485,,,,
DAVIS.T,19880322,715,0.00,,76,41,49,C,W,4,47.0,49.0,68,62,0.20,494,,,,
DAVIS.T,19880323,732,0.00,,71,48,56,PC,SW,9,54.0,56.0,69,62,0.30,521,,,,
DAVIS.T,19880324,858,0.00,,75,40,58,C,NE,17,47.0,58.0,67,64,0.33,544,,,,
DAVIS.T,19880325,740,0.00,,82,46,58,C,N,6,51.0,58.0,68,63,0.29,566,,,,
DAVIS.T,19880326,844,0.00,,89,47,66,C,N,8,56.0,66.0,70,63,0.38,567,,,,
DAVIS.T,19880327,850,0.00,,66,50,52,C,NW,30,44.0,52.0,66,64,0.51,576,,,,
DAVIS.T,19880328,858,0.00,,69,49,56,C,N,21,44.0,56.0,65,62,0.73,575,,,,
DAVIS.T,19880329,810,0.00,,72,37,52,C,NE,2,44.0,52.0,66,61,0.45,548,,,,
DAVIS.T,19880330,729,0.00,,68,49,52,PC,NW,26,41.0,52.0,65,60,0.36,565,,,,
DAVIS.T,19880331,728,0.00,,76,46,55,C,NW,17,44.0,55.0,66,62,0.57,593,,,,
DAVIS.T,19880401,855,0.00,,79,38,62,C,S,2,51.0,62.0,68,62,0.49,581,,,,
DAVIS.T,19880402,850,0.00,,81,41,59,PC,0,0,51.0,59.0,69,61,0.23,563,,,,
DAVIS.T,19880403,855,0.00,,64,48,57,CY,S,5,52.0,57.0,65,63,0.33,198,,,,
DAVIS.T,19880404,901,0.00,,71,40,50,CY,NE,9,50.0,51.0,67,62,0.10,569,,,,
DAVIS.T,19880405,850,0.00,,81,41,61,C,0,0,51.0,61.0,69,61,0.24,594,,,,
DAVIS.T,19880406,852,0.00,,86,48,64,PC,W,3,55.0,64.0,72,62,0.29,561,,,,
DAVIS.T,19880407,853,0.00,,76,55,65,PC,N,7,57.0,65.0,72,65,0.31,579,,,,
DAVIS.T,19880408,804,0.00,,74,50,55,PC,N,18,44.0,55.0,69,67,0.49,564,,,,
DAVIS.T,19880409,845,0.00,,83,46,65,C,N,10,52.0,65.0,71,65,0.46,625,,,,
DAVIS.T,19880410,822,0.00,,86,48,66,C,N,5,55.0,66.0,73,65,0.30,585,,,,
DAVIS.T,19880411,825,0.00,,92,50,69,C,0,0,58.0,69.0,76,66,0.31,615,,,,
DAVIS.T,19880412,825,0.00,,77,50,64,PC,0,0,56.0,64.0,74,69,0.35,509,,,,
DAVIS.T,19880413,837,0.00,,66,53,58,CY,W,2,52.0,58.0,71,70,0.33,298,,,,
DAVIS.T,19880414,832,0.03,R,64,50,54,CY,S,6,52.0,54.0,68,67,0.10,282,,,,
DAVIS.T,19880415,848,0.00,,71,45,61,PC,NW,3,55.0,61.0,69,64,0.10,498,,,,
DAVIS.T,19880416,840,0.00,,65,52,57,CY,NW,3,54.0,57.0,67,64,0.22,237,,,,
DAVIS.T,19880417,755,0.00,,72,48,56,PC,NW,4,53.0,56.0,70,65,0.14,557,,,,
DAVIS.T,19880418,832,0.00,,69,48,56,CY,W,7,52.0,56.0,70,64,0.27,395,,,,
DAVIS.T,19880419,859,0.44,R,57,51,54,R,S,12,53.0,54.0,65,65,0.26,162,,,,
DAVIS.T,19880420,900,0.74,R,61,50,57,HZ,SE,5,56.0,57.0,64,61,0.07,390,,,,
DAVIS.T,19880421,818,0.00,,67,44,52,PC,NE,3,50.0,52.0,65,60,0.12,525,,,,
DAVIS.T,19880422,801,0.00,,57,45,53,PC,SW,9,47.0,53.0,61,60,0.17,299,,,,
DAVIS.T,19880423,840,0.09,R,65,46,52,PC,N,4,50.0,52.0,63,58,0.09,493,,,,
DAVIS.T,19880424,850,0.00,,67,43,58,C,NW,12,53.0,58.0,65,58,0.17,639,,,,
DAVIS.T,19880425,758,0.00,,74,41,52,PC,N,6,49.0,52.0,68,59,0.26,650,,,,
DAVIS.T,19880426,825,0.00,,80,47,62,PC,E,5,55.0,62.0,71,61,0.21,649,,,,
