"University of California Statewide Integrated Pest Management Program"
"How to Manage Pests: California Weather Data"
"Retrieve data in comma delimited data file format"
" "
"Weather database request:  "
" "
"Time Period: January 1, 1981 to March 4, 2016, retrieved on March 5, 2016"
" (12847 days)"
" "
"To save this text, you can:"
"Select SAVE AS and TEXT from the top menu of your browser, or"
"copy and paste the data to a new document in a word processor"
"and save it as text."
" "
"Note: Only 96% of requested data were available from station DAVIS.T.    See Retrieval Table."
" "
"                     Retrieval Table"
"                     Stations used to fill in missing data"
" "
"                     Data Values  Data Values  Data Values  Data Values  Data Values"
"                        from         from         from         from        Missing"
"Variable             Station      Backup 1     Backup 2     Averages"
"Precipitation        12763           42           41            1            0        "
"                     DAVIS.T      DAVIS.C      DAVIS.A      DAVIS.C      "
"Air Temps, max/min   12586          112          144            5            0        "
"                     DAVIS.T      DAVIS.C      DAVIS.A      DAVIS.C      "
"Air Temps, observed  11598            0            0            0         1249        "
"                     DAVIS.T      none         none         none         "
"Soil Temps, max/min  12216           88            0          543            0        "
"                     DAVIS.T      DAVIS.C      none         DAVIS.C      "
" "
"Variable   Description                   Units"
"   1       Database name                 "
"   2       Date: year,month,day          yyyymmdd"
"   3       Observation time              hhmm"
"   4       Precipitation, amount         Millimeters"
"   5       Precipitation, type           (coded)"
"   6       Air temperature, maximum      Celsius"
"   7       Air temperature, minimum      Celsius"
"   8       Air temperature, observed     Celsius"
"   9       Weather conditions            (coded)"
"  10       Wind, direction               N,NE,E,SE,S,SW,W,NW, 0=calm"
"  11       Wind, speed                   Meters per second"
"  12       Bulb temperature, wet         Celsius"
"  13       Bulb temperature, dry         Celsius"
"  14       Soil temperature, maximum     Celsius"
"  15       Soil temperature, minimum     Celsius"
"  16       Pan evaporation               Millimeters"
"  17       Solar radiation               Watts per sq. meters"
"  18       Reference evapotranspiration  Millimeters"
"  19       Relative humidity, minimum    Percent"
"  20       Relative humidity, maximum    Percent"
" "
"Station","Date","Time","Precip","type","Air max","min","obs","Wx","Wind dir","speed","Bulb wet","dry","Soil max","min","Evap","Solar","ETo","RH max","min"
DAVIS.T,19831212,810,0.761,DZ,11.1,2.8,4.4,,,,,,10.0,8.9,,,,,
DAVIS.T,19831213,821,0.254,DZ,11.7,3.3,10.0,,,,,,11.1,8.9,,,,,
DAVIS.T,19831214,815,0.254,DZ,14.4,8.9,11.7,,,,,,11.7,10.0,,,,,
DAVIS.T,19831215,810,0.508,DZ,12.8,9.4,11.1,,,,,,11.7,10.6,,,,,
DAVIS.T,19831216,808,0.254,DZ,11.7,8.9,11.1,,,,,,12.2,11.1,,,,,
DAVIS.T,19831217,730,1.777,DZ,15.0,8.9,9.4,,,,,,12.2,11.7,,,,,
DAVIS.T,19831218,827,0.000,,11.1,2.8,5.6,,,,,,10.6,10.0,,,,,
DAVIS.T,19831219,805,0.000,,11.1,5.0,9.4,,,,,,11.1,10.0,,,,,
DAVIS.T,19831220,808,0.254,DZ,10.6,1.7,3.3,,,,,,10.0,10.0,,,,,
DAVIS.T,19831221,757,0.000,,11.1,0.0,1.1,,,,,,8.3,7.8,,,,,
DAVIS.T,19831222,820,0.000,,7.2,0.6,6.1,,,,,,8.3,7.2,,,,,
DAVIS.T,19831223,800,6.853,R,3.3,1.7,2.2,,,,,,6.1,6.1,,,,,
DAVIS.T,19831224,803,28.93,R,12.2,1.7,3.3,,,,,,6.7,4.4,,,,,
DAVIS.T,19831225,740,61.42,R,15.0,3.3,12.2,,,,,,8.9,4.4,,,,,
DAVIS.T,19831226,850,5.330,R,11.7,8.3,9.4,,,,,,10.0,6.7,,,,,
DAVIS.T,19831227,800,4.315,R,12.2,8.3,8.9,,,,,,10.0,8.9,,,,,
DAVIS.T,19831228,805,0.000,,11.7,5.0,6.7,,,,,,8.3,7.8,,,,,
DAVIS.T,19831229,820,0.000,,12.2,6.1,8.9,,,,,,10.0,7.8,,,,,
DAVIS.T,19831230,855,1.269,R,12.2,8.9,11.1,,,,,,10.6,8.3,,,,,
DAVIS.T,19831231,815,0,TH,14.4,7.2,9.4,,,,,,10.6,10.0,,,,,
DAVIS.T,19840101,848,0.000,,12.8,1.7,3.9,,,,,,8.9,8.3,,,,,
DAVIS.T,19840102,842,0.254,DZ,9.4,1.7,3.3,,,,,,8.9,7.8,,,,,
DAVIS.T,19840103,820,0.254,DZ,8.9,2.8,5.0,,,,,,8.9,7.8,,,,,
DAVIS.T,19840104,800,0,DZ,8.3,3.9,7.2,,,,,,8.9,8.3,,,,,
DAVIS.T,19840105,749,0.000,,8.3,6.1,6.7,,,,,,8.9,8.3,,,,,
DAVIS.T,19840106,845,0,DZ,7.2,5.6,6.1,,,,,,8.9,8.3,,,,,
DAVIS.T,19840107,849,0,DZ,7.2,5.6,6.1,,,,,,8.9,8.9,,,,,
DAVIS.T,19840108,833,0,DZ,7.2,5.6,6.1,,,,,,8.3,8.3,,,,,
DAVIS.T,19840109,819,0,DZ,7.2,6.7,6.7,,,,,,8.3,7.8,,,,,
DAVIS.T,19840110,818,0,DZ,8.9,5.6,6.7,,,,,,8.9,8.3,,,,,
DAVIS.T,19840111,808,0.254,DZ,15.0,3.9,6.7,,,,,,9.4,8.3,,,,,
DAVIS.T,19840112,805,0.254,DZ,10.0,0.6,2.2,,,,,,7.8,7.2,,,,,
DAVIS.T,19840113,800,0.254,DZ,12.2,0.0,2.2,,,,,,7.8,6.7,,,,,
DAVIS.T,19840114,851,0,DZ,6.7,0.0,1.1,,,,,,6.7,6.7,,,,,
DAVIS.T,19840115,800,0,DZ,7.2,0.6,4.4,,,,,,7.2,6.1,,,,,
DAVIS.T,19840116,804,8.376,R,12.8,3.9,7.2,,,,,,7.8,6.1,,,,,
DAVIS.T,19840117,800,0.000,,11.1,0.6,2.2,,,,,,7.2,6.1,,,,,
DAVIS.T,19840118,808,0,DZ,10.6,0.0,1.7,,,,,,7.2,5.6,,,,,
DAVIS.T,19840119,802,0.000,,12.2,0.6,1.7,,,,,,7.8,5.6,,,,,
DAVIS.T,19840120,814,0.000,,10.6,-0.6,0.0,,,,,,8.3,6.1,,,,,
DAVIS.T,19840121,848,0.254,DZ,13.3,0.0,7.8,,,,,,8.9,6.7,,,,,
DAVIS.T,19840122,858,0.000,,12.8,1.1,4.4,,,,,,8.3,7.2,,,,,
DAVIS.T,19840123,819,0.000,,17.2,4.4,7.8,,,,,,9.4,6.7,,,,,
DAVIS.T,19840124,811,0.000,,20.6,1.1,3.3,,,,,,10.0,7.8,,,,,
DAVIS.T,19840125,818,0,DZ,16.7,2.8,3.3,,,,,,10.0,7.8,,,,,
DAVIS.T,19840126,817,0.000,,17.2,3.3,10.6,,,,,,10.6,8.3,,,,,
DAVIS.T,19840127,824,0.000,,18.9,7.2,9.4,,,,,,11.1,8.9,,,,,
DAVIS.T,19840128,812,0.000,,18.3,1.1,3.9,,,,,,11.1,9.4,,,,,
DAVIS.T,19840129,800,0.000,,16.7,1.1,2.8,,,,,,10.6,8.9,,,,,
DAVIS.T,19840130,810,0.000,,18.9,2.2,6.7,,,,,,11.1,8.3,,,,,
DAVIS.T,19840131,801,0.000,,17.2,4.4,5.6,,,,,,11.7,8.9,,,,,
DAVIS.T,19840201,801,0.000,,12.8,3.3,6.1,,,,,,10.6,10.0,,,,,
DAVIS.T,19840202,808,0.254,DZ,15.0,2.8,4.4,,,,,,10.6,8.9,,,,,
DAVIS.T,19840203,800,0.254,DZ,17.2,2.8,4.4,,,,,,11.1,8.3,,,,,
DAVIS.T,19840204,850,0.000,,18.9,0.6,5.0,,,,,,11.1,8.9,,,,,
DAVIS.T,19840205,850,0.000,,18.3,1.7,5.6,,,,,,11.1,8.3,,,,,
DAVIS.T,19840206,755,0.000,,18.3,3.9,6.7,,,,,,11.7,8.9,,,,,
DAVIS.T,19840207,740,0.000,,16.7,2.2,3.3,,,,,,11.7,9.4,,,,,
DAVIS.T,19840208,807,0.254,DZ,16.1,2.8,8.3,,,,,,12.2,10.0,,,,,
DAVIS.T,19840209,820,0.761,R,12.8,7.8,10.6,,,,,,11.7,10.0,,,,,
DAVIS.T,19840210,810,0.761,R,13.3,0.0,3.3,,,,,,11.1,10.0,,,,,
DAVIS.T,19840211,858,0.000,,8.9,1.7,6.7,,,,,,9.4,9.4,,,,,
DAVIS.T,19840212,830,4.569,R,10.0,6.1,6.7,,,,,,9.4,8.9,,,,,
DAVIS.T,19840213,803,0.254,R,15.0,7.2,10.0,,,,,,10.6,8.9,,,,,
DAVIS.T,19840214,810,8.376,R,12.8,0.0,3.3,,,,,,10.0,8.3,,,,,
DAVIS.T,19840215,805,1.015,R,10.6,3.3,7.8,,,,,,9.4,7.8,,,,,
DAVIS.T,19840216,758,10.66,R,13.9,3.3,6.7,,,,,,10.6,8.9,,,,,
DAVIS.T,19840217,708,0.000,,14.4,0.6,2.8,,,,,,10.0,8.3,,,,,
DAVIS.T,19840218,844,0.000,,14.4,1.1,5.6,,,,,,10.6,8.3,,,,,
DAVIS.T,19840219,750,0.000,,17.8,3.3,5.0,,,,,,11.7,7.8,,,,,
DAVIS.T,19840220,855,0.000,,14.4,5.0,8.9,,,,,,11.7,8.9,,,,,
DAVIS.T,19840221,801,4.061,R,14.4,7.2,8.9,,,,,,12.2,10.0,,,,,
DAVIS.T,19840222,803,0.000,,13.9,3.9,6.7,,,,,,10.6,9.4,,,,,
DAVIS.T,19840223,757,0.000,,12.2,0.0,3.3,,,,,,10.0,8.3,,,,,
DAVIS.T,19840224,749,0.254,R,14.4,2.8,8.9,,,,,,11.7,8.3,,,,,
DAVIS.T,19840225,855,0.254,R,15.6,-0.6,5.0,,,,,,11.1,8.9,,,,,
DAVIS.T,19840226,845,0.000,,16.1,1.7,7.2,,,,,,11.1,8.9,,,,,
DAVIS.T,19840227,803,0.000,,17.2,2.2,6.7,,,,,,11.7,8.9,,,,,
DAVIS.T,19840228,814,0.000,,18.3,2.2,7.2,,,,,,12.8,8.9,,,,,
DAVIS.T,19840229,738,0.000,,16.7,3.9,6.1,,,,,,12.8,10.0,,,,,
DAVIS.T,19840301,800,0.000,,20.6,4.4,8.3,,,,,,14.4,10.6,,,,,
DAVIS.T,19840302,754,0.000,,18.9,6.1,10.0,,,,,,14.4,11.1,,,,,
DAVIS.T,19840303,851,0.000,,21.7,6.1,13.9,,,,,,14.4,12.2,,,,,
DAVIS.T,19840304,800,0.000,,22.2,11.7,13.9,,,,,,15.0,12.2,,,,,
DAVIS.T,19840305,740,0.000,,20.6,8.9,10.6,,,,,,15.6,13.3,,,,,
DAVIS.T,19840306,800,0.000,,20.6,3.3,8.3,,,,,,15.6,12.8,,,,,
DAVIS.T,19840307,744,0.000,,20.0,6.1,10.0,,,,,,15.6,12.8,,,,,
DAVIS.T,19840308,800,0.000,,20.6,3.3,8.3,,,,,,15.6,12.8,,,,,
DAVIS.T,19840309,803,0.000,,21.7,4.4,10.0,,,,,,16.7,12.8,,,,,
DAVIS.T,19840310,758,0.000,,22.8,7.2,10.6,,,,,,17.2,13.3,,,,,
DAVIS.T,19840311,820,0.000,,19.4,5.6,10.0,,,,,,16.7,14.4,,,,,
DAVIS.T,19840312,800,0.000,,21.1,9.4,12.8,,,,,,17.2,14.4,,,,,
DAVIS.T,19840313,803,0.508,DZ,15.0,11.1,13.3,,,,,,15.6,14.4,,,,,
DAVIS.T,19840314,813,14.72,R,16.1,8.9,12.2,,,,,,14.4,13.3,,,,,
DAVIS.T,19840315,808,3.300,R,16.7,10.0,12.2,,,,,,15.0,12.2,,,,,
DAVIS.T,19840316,755,0.254,DZ,15.0,3.9,8.3,,,,,,14.4,12.2,,,,,
DAVIS.T,19840317,802,4.822,R,16.1,2.2,7.8,,,,,,13.9,11.7,,,,,
DAVIS.T,19840318,848,0.000,,20.0,5.0,11.7,,,,,,14.4,11.7,,,,,
DAVIS.T,19840319,814,0.000,,24.4,10.0,13.9,,,,,,16.7,11.7,,,,,
DAVIS.T,19840320,757,0.000,,23.9,8.9,13.3,,,,,,18.3,13.3,,,,,
DAVIS.T,19840321,816,0.000,,19.4,6.7,11.1,,,,,,16.7,15.0,,,,,
DAVIS.T,19840322,800,0.000,,24.4,6.1,14.4,,,,,,17.2,14.4,,,,,
DAVIS.T,19840323,837,0.000,,24.4,5.6,13.9,,,,,,18.3,14.4,,,,,
DAVIS.T,19840324,835,0.000,,21.1,6.7,11.1,,,,,,18.3,15.0,,,,,
DAVIS.T,19840325,830,0.000,,22.2,8.3,12.8,,,,,,17.8,15.6,,,,,
DAVIS.T,19840326,753,0.000,,23.3,10.6,17.2,,,,,,19.4,15.6,,,,,
DAVIS.T,19840327,802,0.000,,23.3,10.6,13.3,,,,,,18.3,16.1,,,,,
DAVIS.T,19840328,818,0.000,,25.6,8.3,15.6,,,,,,19.4,16.7,,,,,
DAVIS.T,19840329,818,0.000,,20.0,8.9,12.8,,,,,,17.8,16.7,,,,,
DAVIS.T,19840330,800,0.000,,20.6,9.4,13.9,,,,,,18.3,15.6,,,,,
DAVIS.T,19840331,808,2.284,R,15.6,6.7,10.0,,,,,,16.7,15.6,,,,,
DAVIS.T,19840401,847,0.000,,18.3,1.1,8.3,,,,,,16.7,13.3,,,,,
DAVIS.T,19840402,827,0.000,,20.6,3.9,10.0,,,,,,18.3,13.3,,,,,
DAVIS.T,19840403,759,0.000,,21.7,2.8,9.4,,,,,,19.4,14.4,,,,,
DAVIS.T,19840404,840,0.000,,18.9,7.8,13.3,,,,,,18.3,15.6,,,,,
DAVIS.T,19840405,755,0.000,,20.0,8.3,11.1,,,,,,20.0,16.7,,,,,
DAVIS.T,19840406,835,0.000,,22.2,6.7,14.4,,,,,,18.9,16.7,,,,,
DAVIS.T,19840407,825,0.000,,24.4,3.9,13.9,,,,,,20.0,16.1,,,,,
DAVIS.T,19840408,843,0,W,18.9,10.6,13.9,,,,,,19.4,16.1,,,,,
DAVIS.T,19840409,810,0.000,,18.3,3.3,10.6,,,,,,19.4,15.6,,,,,
DAVIS.T,19840410,759,1.523,R,18.9,10.6,11.1,,,,,,19.4,16.1,,,,,
DAVIS.T,19840411,800,0.000,,20.0,2.8,12.2,,,,,,18.3,15.6,,,,,
DAVIS.T,19840412,758,0.000,,24.4,5.0,14.4,,,,,,20.0,15.6,,,,,
DAVIS.T,19840413,823,0.000,,28.9,8.3,17.2,,,,,,21.7,15.6,,,,,
DAVIS.T,19840414,754,0.000,,30.0,7.8,14.4,,,,,,22.8,17.8,,,,,
DAVIS.T,19840415,850,0.000,,27.8,9.4,18.9,,,,,,23.9,18.9,,,,,
DAVIS.T,19840416,800,0.000,,22.2,10.0,13.9,,,,,,22.2,19.4,,,,,
DAVIS.T,19840417,803,0.000,,20.6,4.4,12.8,,,,,,22.2,19.4,,,,,
DAVIS.T,19840418,820,4.569,R,13.3,7.2,10.0,,,,,,16.7,15.6,,,,,
DAVIS.T,19840419,808,3.046,R,17.8,6.1,11.7,,,,,,17.2,13.9,,,,,
DAVIS.T,19840420,816,0.000,,20.6,3.3,11.7,,,,,,17.8,13.9,,,,,
DAVIS.T,19840421,820,0.000,,27.2,11.1,16.7,,,,,,20.0,14.4,,,,,
DAVIS.T,19840422,754,0.000,,30.6,10.6,16.7,,,,,,22.2,15.6,,,,,
DAVIS.T,19840423,801,0.000,,27.2,10.0,20.6,,,,,,21.1,18.3,,,,,
DAVIS.T,19840424,810,0.000,,23.3,5.6,15.0,,,,,,21.7,20.0,,,,,
DAVIS.T,19840425,817,0.000,,18.3,7.8,12.2,,,,,,19.4,17.8,,,,,
DAVIS.T,19840426,812,0.000,,18.3,6.7,11.7,,,,,,19.4,16.7,,,,,
DAVIS.T,19840427,809,0.000,,21.7,4.4,13.3,,,,,,20.6,16.7,,,,,
DAVIS.T,19840428,806,0.000,,24.4,5.6,15.6,,,,,,21.7,16.7,,,,,
DAVIS.T,19840429,739,0.000,,20.0,6.7,11.7,,,,,,20.6,17.8,,,,,
DAVIS.T,19840430,800,0.000,,21.7,6.1,12.8,,,,,,21.1,17.8,,,,,
DAVIS.T,19840501,752,0,DZ,16.1,10.6,12.8,,,,,,18.9,17.8,,,,,
DAVIS.T,19840502,756,0.000,,24.4,11.7,16.1,,,,,,22.2,17.2,,,,,
DAVIS.T,19840503,807,0.000,,25.0,11.7,18.3,,,,,,23.3,17.2,,,,,
DAVIS.T,19840504,745,0.000,,23.3,10.6,15.0,,,,,,23.9,19.4,,,,,
DAVIS.T,19840505,753,0.000,,23.3,7.2,15.0,,,,,,22.8,20.0,,,,,
DAVIS.T,19840506,838,0.000,,25.6,7.8,16.1,,,,,,22.2,20.0,,,,,
DAVIS.T,19840507,834,0.000,,30.6,8.9,21.7,,,,,,24.4,19.4,,,,,
DAVIS.T,19840508,755,0.000,,32.8,10.0,19.4,,,,,,26.7,20.0,,,,,
DAVIS.T,19840509,755,0.000,,28.9,11.1,18.9,,,,,,26.7,21.7,,,,,
DAVIS.T,19840510,735,0.000,,28.9,8.9,15.6,,,,,,26.7,17.8,,,,,
DAVIS.T,19840511,719,0.000,,30.6,12.2,17.2,,,,,,27.8,22.8,,,,,
DAVIS.T,19840512,745,0.000,,32.8,13.3,21.7,,,,,,28.3,23.3,,,,,
DAVIS.T,19840513,805,0.000,,32.8,12.2,21.1,,,,,,29.4,25.0,,,,,
DAVIS.T,19840514,807,0.000,,23.3,11.7,18.3,,,,,,27.2,25.0,,,,,
DAVIS.T,19840515,741,0.000,,23.3,8.9,16.1,,,,,,26.1,23.9,,,,,
DAVIS.T,19840516,744,0.000,,25.6,8.3,18.9,,,,,,25.6,22.8,,,,,
DAVIS.T,19840517,809,0.000,,27.2,9.4,17.8,,,,,,26.7,22.8,,,,,
DAVIS.T,19840518,806,0.000,,30.0,8.9,17.8,,,,,,27.8,22.2,,,,,
DAVIS.T,19840519,800,0.000,,33.3,10.6,19.4,,,,,,28.9,23.3,,,,,
DAVIS.T,19840520,737,0.000,,31.1,12.8,21.1,,,,,,28.3,25.6,,,,,
DAVIS.T,19840521,820,0.000,,31.1,10.0,19.4,,,,,,28.9,25.0,,,,,
DAVIS.T,19840522,808,0.000,,35.0,10.6,22.8,,,,,,29.4,25.0,,,,,
DAVIS.T,19840523,815,0.000,,32.2,17.2,26.1,,,,,,30.0,25.6,,,,,
DAVIS.T,19840524,805,0.000,,29.4,10.6,20.6,,,,,,28.9,26.7,,,,,
DAVIS.T,19840525,824,0.000,,33.9,12.8,23.9,,,,,,28.9,25.6,,,,,
DAVIS.T,19840526,812,0.000,,33.9,16.1,24.4,,,,,,28.9,25.6,,,,,
DAVIS.T,19840527,807,0.000,,36.7,22.2,26.7,,,,,,30.6,26.1,,,,,
DAVIS.T,19840528,710,0.000,,41.1,16.7,25.6,,,,,,32.2,26.7,,,,,
DAVIS.T,19840529,800,0.000,,36.7,15.6,25.6,,,,,,32.8,27.8,,,,,
DAVIS.T,19840530,811,0.000,,35.6,13.9,19.4,,,,,,32.2,28.3,,,,,
DAVIS.T,19840531,815,0.000,,31.1,14.4,20.6,,,,,,30.0,28.3,,,,,
DAVIS.T,19840601,828,0.000,,33.9,18.3,25.6,,,,,,31.1,27.2,,,,,
DAVIS.T,19840602,755,0.000,,30.0,11.7,18.3,,,,,,30.6,27.2,,,,,
DAVIS.T,19840603,755,0.000,,31.7,11.1,21.7,,,,,,30.0,27.2,,,,,
DAVIS.T,19840604,759,1.015,R,21.1,13.3,15.0,,,,,,27.2,27.2,,,,,
DAVIS.T,19840605,750,0.000,,24.4,8.3,17.2,,,,,,27.2,23.9,,,,,
DAVIS.T,19840606,831,1.777,R,20.0,10.6,13.9,,,,,,24.4,23.9,,,,,
DAVIS.T,19840607,800,0.254,R,25.6,8.9,15.6,,,,,,26.1,21.1,,,,,
DAVIS.T,19840608,807,0.000,,27.8,11.1,18.9,,,,,,26.7,21.7,,,,,
DAVIS.T,19840609,800,0.000,,30.0,15.0,21.7,,,,,,28.3,23.9,,,,,
DAVIS.T,19840610,810,0.000,,28.3,13.9,19.4,,,,,,26.7,24.4,,,,,
DAVIS.T,19840611,816,0.000,,30.6,12.2,22.2,,,,,,28.9,24.4,,,,,
DAVIS.T,19840612,750,0.000,,27.2,10.6,16.7,,,,,,28.9,24.4,,,,,
DAVIS.T,19840613,804,0.000,,29.4,8.9,16.7,,,,,,29.4,25.0,,,,,
DAVIS.T,19840614,818,0.000,,32.8,11.1,20.6,,,,,,30.0,25.6,,,,,
DAVIS.T,19840615,812,0.000,,32.2,11.7,22.8,,,,,,31.1,25.6,,,,,
DAVIS.T,19840616,723,0.000,,36.1,12.8,20.0,,,,,,31.7,26.7,,,,,
DAVIS.T,19840617,755,0.000,,36.1,15.0,25.0,,,,,,32.2,27.2,,,,,
DAVIS.T,19840618,747,0.000,,35.0,11.7,19.4,,,,,,32.2,28.3,,,,,
DAVIS.T,19840619,806,0.000,,26.1,11.7,18.9,,,,,,30.6,28.3,,,,,
DAVIS.T,19840620,757,0.000,,28.9,11.1,18.3,,,,,,30.6,26.7,,,,,
DAVIS.T,19840621,755,0.000,,31.1,10.6,20.0,,,,,,29.4,26.7,,,,,
DAVIS.T,19840622,810,0.000,,34.4,18.3,25.6,,,,,,31.1,26.7,,,,,
DAVIS.T,19840623,815,0.000,,36.1,12.8,22.2,,,,,,32.2,27.2,,,,,
DAVIS.T,19840624,815,0.000,,36.7,12.8,21.7,,,,,,32.8,27.8,,,,,
DAVIS.T,19840625,806,0.000,,37.2,13.3,23.3,,,,,,32.8,28.9,,,,,
DAVIS.T,19840626,810,0.000,,36.1,11.7,20.6,,,,,,33.3,28.9,,,,,
DAVIS.T,19840627,830,0.000,,37.8,15.0,27.8,,,,,,34.4,28.9,,,,,
DAVIS.T,19840628,801,0.000,,37.2,14.4,23.3,,,,,,33.9,30.0,,,,,
DAVIS.T,19840629,743,0.000,,32.8,13.3,20.6,,,,,,32.8,30.0,,,,,
DAVIS.T,19840630,810,0.000,,35.0,12.2,23.9,,,,,,32.8,29.4,,,,,
DAVIS.T,19840701,815,0.000,,38.9,14.4,25.6,,,,,,33.3,28.9,,,,,
DAVIS.T,19840702,839,0.000,,41.7,18.3,32.2,,,,,,34.4,29.4,,,,,
DAVIS.T,19840703,829,0.000,,41.1,17.8,27.2,,,,,,35.6,30.6,,,,,
DAVIS.T,19840704,800,0.000,,38.9,17.2,22.8,,,,,,35.6,31.1,,,,,
DAVIS.T,19840705,758,0.000,,36.7,16.1,23.3,,,,,,34.4,31.1,,,,,
DAVIS.T,19840706,758,0.000,,36.7,16.7,25.0,,,,,,35.6,31.7,,,,,
DAVIS.T,19840707,837,0.000,,35.0,13.3,22.8,,,,,,35.0,31.1,,,,,
DAVIS.T,19840708,758,0.000,,35.6,12.2,20.6,,,,,,35.0,31.1,,,,,
DAVIS.T,19840709,752,0.000,,36.1,12.2,22.2,,,,,,34.4,30.6,,,,,
DAVIS.T,19840710,739,0.000,,37.2,12.8,22.2,,,,,,35.0,30.6,,,,,
DAVIS.T,19840711,755,0.000,,37.2,12.2,20.6,,,,,,35.0,30.6,,,,,
DAVIS.T,19840712,759,0.000,,39.4,15.6,27.8,,,,,,35.0,31.1,,,,,
DAVIS.T,19840713,801,0.000,,40.6,17.2,27.2,,,,,,35.6,31.1,,,,,
DAVIS.T,19840714,813,0.000,,40.6,19.4,26.7,,,,,,36.7,31.7,,,,,
DAVIS.T,19840715,800,0.000,,34.4,20.6,25.0,,,,,,34.4,32.8,,,,,
DAVIS.T,19840716,827,0.000,,37.2,18.3,25.0,,,,,,35.6,32.2,,,,,
DAVIS.T,19840717,802,0.000,,37.8,20.6,24.4,,,,,,35.6,32.2,,,,,
DAVIS.T,19840718,824,0.000,,37.2,18.3,27.2,,,,,,36.1,33.3,,,,,
DAVIS.T,19840719,804,0.000,,34.4,16.7,24.4,,,,,,35.6,32.2,,,,,
DAVIS.T,19840720,746,0.000,,32.2,15.6,22.2,,,,,,35.0,31.7,,,,,
DAVIS.T,19840721,803,0.000,,26.1,13.9,19.4,,,,,,32.8,31.1,,,,,
DAVIS.T,19840722,817,0.000,,25.0,10.0,15.0,,,,,,31.1,27.8,,,,,
DAVIS.T,19840723,823,0.000,,30.6,12.8,21.7,,,,,,31.1,27.8,,,,,
DAVIS.T,19840724,812,0.000,,29.4,16.1,22.2,,,,,,32.2,28.3,,,,,
DAVIS.T,19840725,800,0.000,,31.7,10.0,18.3,,,,,,32.2,28.3,,,,,
DAVIS.T,19840726,841,0.000,,35.0,11.1,22.8,,,,,,32.8,27.8,,,,,
DAVIS.T,19840727,740,0.000,,34.4,12.2,19.4,,,,,,33.3,28.9,,,,,
DAVIS.T,19840728,805,0.000,,30.0,12.2,18.9,,,,,,32.8,29.4,,,,,
DAVIS.T,19840729,800,0.000,,37.2,11.7,17.8,,,,,,33.3,28.9,,,,,
DAVIS.T,19840730,815,0.000,,36.7,13.3,23.9,,,,,,33.9,28.3,,,,,
DAVIS.T,19840731,740,0.000,,36.1,13.3,19.4,,,,,,33.9,30.6,,,,,
DAVIS.T,19840801,830,0.000,,33.3,13.3,23.3,,,,,,33.3,30.0,,,,,
DAVIS.T,19840802,808,0.000,,28.9,12.2,18.3,,,,,,32.2,28.9,,,,,
DAVIS.T,19840803,802,0.000,,33.3,10.6,,,,,,,32.2,28.9,,,,,
DAVIS.T,19840804,804,0.000,,35.0,12.2,19.4,,,,,,32.8,28.9,,,,,
DAVIS.T,19840805,755,0.000,,32.2,13.3,19.4,,,,,,32.8,28.9,,,,,
DAVIS.T,19840806,809,0.000,,35.6,11.7,20.0,,,,,,33.3,28.9,,,,,
DAVIS.T,19840807,751,0.000,,38.9,14.4,23.9,,,,,,34.4,28.9,,,,,
DAVIS.T,19840808,815,0.000,,40.0,15.6,25.6,,,,,,35.0,30.0,,,,,
DAVIS.T,19840809,739,0.000,,40.6,13.9,20.6,,,,,,35.0,30.6,,,,,
DAVIS.T,19840810,748,0.000,,35.6,15.0,20.6,,,,,,33.3,31.1,,,,,
DAVIS.T,19840811,802,0.000,,33.9,14.4,19.4,,,,,,33.3,30.0,,,,,
DAVIS.T,19840812,806,0.000,,34.4,12.8,20.6,,,,,,32.8,29.4,,,,,
DAVIS.T,19840813,735,0.000,,34.4,15.6,22.8,,,,,,33.3,29.4,,,,,
DAVIS.T,19840814,825,0.000,,34.4,12.8,21.7,,,,,,33.3,30.0,,,,,
DAVIS.T,19840815,800,0.000,,30.6,13.9,21.7,,,,,,32.2,29.4,,,,,
DAVIS.T,19840816,803,0.000,,32.8,12.2,18.3,,,,,,32.2,28.3,,,,,
DAVIS.T,19840817,813,0.000,,36.7,14.4,24.4,,,,,,33.3,28.3,,,,,
DAVIS.T,19840818,802,0.000,,36.7,13.9,22.2,,,,,,33.9,29.4,,,,,
DAVIS.T,19840819,847,0.000,,32.2,12.2,21.7,,,,,,32.8,29.4,,,,,
DAVIS.T,19840820,754,0.000,,32.2,10.6,17.2,,,,,,32.2,29.4,,,,,
DAVIS.T,19840821,738,0.000,,31.1,11.1,16.7,,,,,,32.2,28.9,,,,,
DAVIS.T,19840822,806,0.000,,32.8,10.6,18.9,,,,,,31.7,28.3,,,,,
DAVIS.T,19840823,854,0.000,,32.2,11.1,21.7,,,,,,31.1,27.8,,,,,
DAVIS.T,19840824,820,0.000,,28.9,12.8,18.3,,,,,,30.6,27.2,,,,,
DAVIS.T,19840825,816,0.000,,24.4,13.3,17.2,,,,,,28.9,27.2,,,,,
DAVIS.T,19840826,800,0.000,,31.7,12.8,19.4,,,,,,30.0,26.1,,,,,
DAVIS.T,19840827,805,0.000,,33.9,14.4,21.7,,,,,,31.7,26.1,,,,,
DAVIS.T,19840828,800,0.000,,36.1,15.6,24.4,,,,,,32.2,27.8,,,,,
DAVIS.T,19840829,821,0.000,,36.7,16.1,23.9,,,,,,33.3,28.9,,,,,
